Date,Close
0,6.424604893
1,6.435714722
2,6.333343983
3,6.321635246
4,6.363663673
5,6.307527065
6,6.235777855
7,6.323736668
8,6.287112713
9,6.182043076
10,6.455523968
11,6.356158733
12,6.246284485
13,5.936476231
14,6.096184731
15,6.182343006
16,6.240582943
17,5.982709408
18,5.765663624
19,5.845816612
20,5.879740238
21,5.980906487
22,5.765365601
23,5.867733002
24,5.827503204
25,5.889647007
26,5.857523918
27,5.9640975
28,6.015429497
29,6.106092453
30,6.080576897
31,6.091982365
32,6.05415535
33,6.016632557
34,5.915765285
35,6.023836613
36,6.064065456
37,6.142716408
38,6.273905754
39,6.269702435
40,6.284109116
41,6.325537682
42,6.572905064
43,6.576806545
44,6.695086956
45,6.749722004
46,6.769536018
47,6.802559376
48,6.719702244
49,6.738013268
50,6.728108406
51,6.744019985
52,6.671971321
53,6.747020245
54,6.855392456
55,6.885714531
56,6.804058552
57,6.931647301
58,6.97637558
59,7.080245495
60,7.054726124
61,7.083845615
62,7.159497738
63,7.191019535
64,7.222839355
65,7.203327656
66,7.258563042
67,7.273574829
68,7.277773857
69,7.375642776
70,7.472607613
71,7.426977158
72,7.417071819
73,7.342619419
74,7.781816959
75,7.999461651
76,8.130347252
77,8.090419769
78,7.866470814
79,7.853262901
80,8.064600945
81,7.837949753
82,7.995857716
83,7.765602589
84,7.684851646
85,7.392455101
86,7.080543041
87,7.624809265
88,7.700761795
89,7.867971897
90,7.756000996
91,7.619707584
92,7.63171339
93,7.575875759
94,7.455196381
95,7.137583733
96,7.274475574
97,7.407764912
98,7.361533165
99,7.328211784
100,7.605597496
101,7.711565018
102,7.830146313
103,7.923812866
104,7.898892403
105,7.683951378
106,7.533248425
107,7.484920025
108,7.300893307
109,7.520340443
110,7.610404015
111,7.633515358
112,7.795922279
113,8.022879601
114,8.161567688
115,8.227614403
116,8.110534668
117,8.22100544
118,8.134549141
119,8.07541275
120,8.006363869
121,8.054395676
122,7.690252781
123,7.550961494
124,7.459401131
125,7.413167477
126,7.46390152
127,7.765306473
128,7.747893333
129,7.79382515
130,7.723875999
131,7.559067249
132,7.586984634
133,7.548556805
134,7.502025604
135,7.372339249
136,7.561766148
137,7.632314682
138,7.775811195
139,7.80342865
140,7.783616066
141,7.927713871
142,7.834049702
143,7.748496532
144,7.722673416
145,7.860766411
146,7.863170147
147,7.894690037
148,7.856265545
149,7.807934284
150,7.857763767
151,7.787516117
152,7.510734081
153,7.558766365
154,7.478012085
155,7.434180737
156,7.564169407
157,7.59718895
158,7.501428127
159,7.49422121
160,7.378944397
161,7.202726841
162,7.291585445
163,7.213232517
164,7.253461361
165,7.27987957
166,7.297890663
167,7.514935017
168,7.57017231
169,7.768305779
170,7.739485264
171,7.892886639
172,7.897390366
173,7.907599449
174,8.016573906
175,8.047190666
176,8.112035751
177,8.302659035
178,8.266636848
179,8.502597809
180,8.518809319
181,8.638288498
182,8.673410416
183,8.77548027
184,8.740655899
185,8.611570358
186,8.626883507
187,8.518208504
188,8.481284142
189,8.364808083
190,8.674014091
191,8.681515694
192,8.682416916
193,8.828014374
194,8.86674118
195,8.962204933
196,9.01023674
197,9.075382233
198,9.448532104
199,9.546396255
200,9.290923119
201,9.322148323
202,9.291828156
203,9.230284691
204,9.271413803
205,9.247696877
206,9.241094589
207,9.163342476
208,9.035456657
209,9.131520271
210,9.287023544
211,9.390291214
212,9.55450058
213,9.520279884
214,9.56500721
215,9.488755226
216,9.547298431
217,9.505869865
218,9.247094154
219,9.217375755
220,9.053764343
221,9.021046638
222,9.259101868
223,9.208071709
224,9.407104492
225,9.268110275
226,9.450331688
227,9.456337929
228,9.512471199
229,9.340759277
230,9.49836731
231,9.550900459
232,9.529587746
233,9.610938072
234,9.552699089
235,9.636756897
236,9.599229813
237,9.623245239
238,9.656570435
239,9.615141869
240,9.617240906
241,9.643964767
242,9.624745369
243,9.672780037
244,9.732522011
245,9.761339188
246,9.714507103
247,9.746928215
248,9.770644188
249,9.765244484
250,9.716314316
251,9.683288574
252,9.893732071
253,9.945363998
254,10.02671719
255,10.01861191
256,10.09036255
257,10.28038979
258,10.25607395
259,10.33952904
260,10.37735081
261,10.46140957
262,10.22634888
263,10.17201233
264,9.987092018
265,9.808172226
266,10.13028812
267,10.24886513
268,10.32242012
269,10.30320644
270,10.08976269
271,10.18642902
272,10.35784054
273,10.33652592
274,10.31010818
275,10.40196991
276,10.56347942
277,10.66314411
278,10.75200462
279,10.64333153
280,10.71267796
281,10.78262806
282,10.80423832
283,10.90120697
284,10.75620651
285,10.52385044
286,10.16511059
287,10.28549004
288,10.29329777
289,10.45180702
290,10.60340786
291,10.48632813
292,10.57068253
293,10.79403019
294,10.80724049
295,10.66794682
296,10.67995644
297,10.58118916
298,10.40707493
299,10.56678295
300,10.61391449
301,10.36985111
302,9.906936646
303,10.04593754
304,9.926747322
305,10.18582439
306,10.24286556
307,10.18252468
308,10.35603714
309,10.55327034
310,10.52025127
311,10.5358572
312,10.46591091
313,10.46230793
314,10.34373283
315,10.24256229
316,10.17351723
317,10.14800072
318,10.14919853
319,10.05853748
320,9.930656433
321,9.97868824
322,10.09066105
323,9.979284286
324,9.830392838
325,9.962172508
326,10.14259624
327,10.27918911
328,10.52805424
329,10.59740067
330,10.51965046
331,10.51154613
332,10.40947342
333,10.51094532
334,10.39536762
335,10.45300198
336,10.49413204
337,10.40947342
338,10.40677643
339,10.43499184
340,10.49052811
341,10.42388248
342,10.40407276
343,10.22184849
344,10.00570202
345,10.0909586
346,10.20293522
347,10.22275162
348,10.06334019
349,10.03872681
350,9.972383499
351,10.11017323
352,10.05673599
353,10.12908649
354,10.44189453
355,10.37225246
356,10.38996315
357,10.31010818
358,10.14800072
359,9.967876434
360,9.973884583
361,9.951369286
362,9.783556938
363,9.804567337
364,9.979885101
365,9.809072495
366,9.761339188
367,9.614244461
368,9.465945244
369,9.765543938
370,9.684792519
371,9.943559647
372,9.797065735
373,9.967876434
374,10.06454182
375,10.02792263
376,10.0768528
377,10.30470467
378,10.4899292
379,10.55987453
380,10.72318649
381,10.79853344
382,10.62712288
383,10.61961651
384,10.74779987
385,10.74029827
386,10.9549427
387,11.22151756
388,11.31308365
389,11.61478424
390,11.62648964
391,11.80691338
392,11.9630146
393,12.11041546
394,11.78560066
395,11.76247787
396,11.72225571
397,11.91048241
398,11.67512417
399,11.78499699
400,11.32869053
401,11.21611691
402,10.60340786
403,11.22782612
404,10.91801739
405,11.21851635
406,11.31728363
407,11.51001167
408,11.42205143
409,11.42085457
410,10.98886204
411,10.68806362
412,10.70036983
413,11.21551418
414,11.29297256
415,11.21911812
416,11.5151186
417,11.70694447
418,11.70754337
419,11.55264091
420,11.43856335
421,11.22902489
422,11.39983845
423,11.52562332
424,11.53192902
425,11.33199787
426,11.40584469
427,11.54633617
428,11.68683338
429,11.79670238
430,12.02305984
431,12.35717869
432,12.41181374
433,12.37248993
434,12.06268215
435,12.13713264
436,12.10320759
437,11.98583221
438,11.91829014
439,11.72495937
440,11.44726849
441,11.24553299
442,11.18249512
443,11.35511017
444,11.32869053
445,11.10144043
446,11.672122
447,12.01675034
448,12.0737896
449,12.26111603
450,12.6684866
451,12.60814953
452,12.6756916
453,11.96662045
454,11.86725426
455,11.79399872
456,12.18126392
457,11.94110203
458,12.02605534
459,12.148839
460,12.15664482
461,12.15154171
462,11.90327454
463,11.93029594
464,12.10020542
465,12.01525116
466,11.99994183
467,12.19506836
468,11.86635303
469,11.56434917
470,11.54633617
471,11.38543129
472,11.67272377
473,11.55083942
474,11.32989597
475,11.25574112
476,11.07772541
477,11.30287361
478,11.01708126
479,10.91441154
480,11.29116344
481,11.20350838
482,11.47368622
483,11.64570332
484,11.69883919
485,11.79820728
486,11.73636246
487,11.68052769
488,11.72765636
489,11.81651497
490,11.76308155
491,11.672122
492,11.41334534
493,11.37582111
494,11.4382658
495,11.47399044
496,11.88646698
497,11.90147591
498,11.96452045
499,12.10801315
500,12.20407772
501,12.08730221
502,12.16174984
503,12.15814877
504,12.34517193
505,12.4115181
506,12.54930878
507,12.68049622
508,12.66038513
509,12.70571423
510,12.68500042
511,12.650177
512,12.60274792
513,12.7495451
514,12.88193321
515,12.84110641
516,12.61745453
517,12.83089924
518,12.6207571
519,13.40878487
520,13.34784412
521,13.42739773
522,13.59941673
523,13.70358276
524,13.69487476
525,13.66275406
526,13.79964733
527,13.92843151
528,14.07433224
529,14.30998898
530,14.80502129
531,14.81252098
532,15.08811092
533,15.29404545
534,14.94011021
535,15.07640839
536,15.07370663
537,15.45585918
538,15.40152168
539,15.50208569
540,15.68280792
541,15.78337574
542,16.07307434
543,16.28410339
544,16.34505272
545,16.36636925
546,16.00553131
547,15.91846752
548,15.93137169
549,16.27060127
550,16.36606407
551,16.57110596
552,17.05442429
553,17.69926643
554,17.57857704
555,17.5788784
556,18.04508591
557,18.19098473
558,18.08711624
559,17.99226189
560,17.89349174
561,18.22160912
562,18.44675636
563,18.54101944
564,18.30806351
565,17.99856377
566,18.5713501
567,18.89225769
568,18.74185562
569,19.02314568
570,19.09969711
571,18.86584473
572,18.79860115
573,18.69562721
574,18.16907501
575,17.41556931
576,18.30326462
577,18.26243591
578,17.63501549
579,17.20092964
580,17.16250038
581,16.81967163
582,18.3122673
583,18.24322128
584,18.10212898
585,17.5311451
586,17.47560692
587,17.59118843
588,17.46630478
589,16.96887207
590,17.09585953
591,17.05682564
592,17.08684158
593,17.12707329
594,17.01270294
595,16.75783157
596,16.60623169
597,16.39338684
598,15.91426182
599,15.9220705
600,16.84969521
601,16.72031212
602,17.12828064
603,16.97097206
604,16.88000488
605,17.1796093
606,17.38674736
607,17.34352112
608,16.84098816
609,16.94005203
610,16.89621735
611,17.15529633
612,17.16309929
613,17.42127228
614,17.146595
615,17.29639244
616,17.17631149
617,17.15739441
618,17.23544312
619,17.5851841
620,17.63411903
621,17.58398438
622,17.34172249
623,17.47471046
624,17.13457489
625,17.17241096
626,17.24655533
627,17.08295059
628,17.53175163
629,17.78751945
630,17.99435806
631,18.3104744
632,18.18858528
633,18.42904854
634,18.25853348
635,18.14505768
636,17.97904778
637,18.16126251
638,18.21950722
639,18.22041512
640,18.19999504
641,18.4419632
642,18.14115524
643,18.12703705
644,18.0396862
645,17.26066971
646,17.257967
647,17.56656647
648,17.86287308
649,18.33508682
650,18.21650124
651,18.2459259
652,18.48339272
653,18.68902588
654,18.63979721
655,18.60826683
656,18.71439362
657,18.74363899
658,18.99388123
659,19.04482651
660,19.01890373
661,19.18502235
662,19.53987122
663,20.05360603
664,19.77955437
665,20.16576958
666,19.97763062
667,19.99541855
668,20.37108612
669,20.34455681
670,20.30444908
671,20.01501846
672,20.05632019
673,20.34967041
674,20.20677376
675,20.38887405
676,20.51458931
677,19.98095322
678,19.91613579
679,20.19350243
680,20.59116745
681,20.84140778
682,21.09767532
683,21.16189575
684,21.16761398
685,21.06510925
686,21.10702133
687,20.82662773
688,20.30656433
689,20.05451775
690,20.54112625
691,20.11240387
692,19.87995911
693,19.93783951
694,20.24354744
695,20.1033535
696,19.67494202
697,19.24019432
698,19.17024994
699,19.32279587
700,18.93659592
701,18.98513222
702,19.13738823
703,19.59052277
704,19.43434906
705,19.07346916
706,18.38606644
707,19.1153698
708,18.49219704
709,18.59680939
710,18.37702179
711,18.21000481
712,17.94830704
713,17.98509598
714,17.38995934
715,17.62571716
716,17.57234764
717,16.89998245
718,16.2866745
719,16.56864357
720,16.44053268
721,16.44265556
722,16.26032829
723,15.91930103
724,15.98169422
725,17.13410187
726,16.98811722
727,17.01203728
728,17.30885124
729,17.85492706
730,17.7110672
731,17.65533447
732,17.84977531
733,17.72620773
734,17.75376511
735,17.44060707
736,16.31817818
737,16.57410049
738,16.15039063
739,16.04650307
740,16.39691925
741,16.32453537
742,16.04256821
743,15.43986225
744,15.71364784
745,16.17008018
746,15.94019985
747,15.80148506
748,15.72879887
749,15.75423717
750,15.53707981
751,15.59947586
752,15.43380642
753,16.11767769
754,16.62830925
755,16.41842651
756,15.96109295
757,15.86720943
758,15.90990639
759,15.66125774
760,15.85539722
761,15.75817394
762,15.19635773
763,14.71692276
764,15.32780361
765,15.22452164
766,15.14335537
767,15.28782368
768,15.56767368
769,13.64416409
770,13.32251644
771,13.6238718
772,13.87949085
773,13.83587837
774,13.79529381
775,13.73865604
776,13.39641762
777,13.86646748
778,13.8516283
779,14.26349258
780,14.46942139
781,14.62021446
782,14.25374222
783,14.22663212
784,14.21383762
785,14.01795864
786,14.01277828
787,13.67341709
788,13.58842373
789,13.7331295
790,13.48911858
791,13.67707348
792,13.54303646
793,13.44646835
794,13.11350346
795,12.79607868
796,13.13391399
797,12.96697903
798,13.11685658
799,13.15158558
800,13.33892918
801,13.05136013
802,13.04892063
803,13.17534351
804,13.51531315
805,13.88269901
806,13.8452282
807,13.77181149
808,13.79161263
809,14.07126713
810,14.12213993
811,14.04781151
812,13.77181149
813,13.48484993
814,13.06598091
815,13.0927887
816,13.15980721
817,13.0297308
818,12.8920393
819,12.98372746
820,13.00718594
821,13.27252197
822,13.23108959
823,13.09309196
824,12.7899828
825,12.98464203
826,12.27058411
827,11.94310665
828,11.8968029
829,12.14477539
830,12.37202835
831,12.35161877
832,12.44056892
833,12.70925426
834,13.10284233
835,13.48850536
836,13.38218784
837,13.57197571
838,13.70784473
839,14.03471279
840,13.97226334
841,14.13006115
842,14.0067873
843,13.89026546
844,13.94454002
845,13.61090374
846,13.15062428
847,13.32633781
848,13.2858572
849,13.58238792
850,13.48211479
851,13.53393745
852,13.55815887
853,13.65046215
854,13.5366993
855,13.64433289
856,13.84764099
857,13.79090691
858,13.82126904
859,13.77802753
860,13.64923573
861,13.44531727
862,13.54804039
863,13.45849991
864,13.41894245
865,13.25304699
866,13.36865234
867,13.18742657
868,13.24721909
869,13.24016476
870,12.97123718
871,12.782341
872,12.67991734
873,12.34383488
874,12.34659386
875,12.20676136
876,12.07520771
877,12.15954113
878,12.54867363
879,12.83294106
880,12.90377522
881,12.80012512
882,12.72744846
883,12.95130539
884,12.90162563
885,13.10278702
886,13.07887554
887,13.10738754
888,13.19202232
889,13.19539738
890,13.23986244
891,13.03103352
892,13.07273483
893,12.84827042
894,13.50818062
895,13.44654083
896,13.52289772
897,13.73141861
898,13.90099621
899,13.87677002
900,14.00403023
901,14.1837244
902,14.39561844
903,14.2668314
904,14.2585516
905,14.23015308
906,14.0276556
907,14.42615986
908,15.11172676
909,15.38736725
910,15.36915493
911,15.50558472
912,15.67258263
913,15.46669579
914,15.50651455
915,15.52503204
916,15.4651556
917,15.52534294
918,15.08146572
919,15.15277386
920,15.1774683
921,15.0391798
922,15.08115768
923,15.39322758
924,15.28766155
925,15.37872696
926,15.62411976
927,15.26822281
928,14.43696213
929,14.59067917
930,14.35022449
931,13.89400482
932,14.05451488
933,14.34343624
934,14.57864475
935,14.42770195
936,15.14474964
937,15.0972147
938,14.86354733
939,15.00831795
940,14.90120697
941,14.71600056
942,15.06202698
943,15.11141491
944,14.92157555
945,14.90984726
946,15.05554104
947,14.84533787
948,15.01973438
949,15.11388206
950,15.21173191
951,15.31143188
952,15.39292145
953,15.46793079
954,15.57257271
955,15.70807743
956,16.09299278
957,16.04700089
958,16.20411301
959,16.41864395
960,16.23498726
961,16.35598373
962,15.94853783
963,16.20227051
964,16.13435364
965,16.0519371
966,16.25936508
967,16.2192421
968,16.17329788
969,15.91156197
970,16.162117
971,16.11523628
972,16.14504242
973,16.16428947
974,16.3980751
975,16.29965401
976,16.10219193
977,16.13076019
978,15.98949146
979,16.18012047
980,16.13851738
981,16.26084518
982,16.5607605
983,16.95072365
984,17.2646122
985,17.11434555
986,17.58285141
987,17.5418644
988,17.63189888
989,17.38724518
990,17.58626556
991,17.55894279
992,17.42885208
993,17.40339661
994,17.21370316
995,17.30901146
996,17.23108673
997,17.10006332
998,16.90414619
999,17.04573059
1000,17.69989586
1001,17.62477493
1002,17.50771141
1003,17.38943291
1004,17.21648788
1005,17.41829872
1006,17.17333794
1007,16.79610443
1008,16.88769913
1009,16.76692581
1010,16.87310982
1011,16.65763664
1012,16.54648972
1013,16.63310814
1014,16.96406746
1015,17.30466652
1016,17.20811081
1017,16.78647804
1018,17.04727745
1019,17.12303734
1020,17.26803207
1021,16.9541378
1022,17.0916748
1023,15.72557926
1024,15.54706669
1025,15.51694679
1026,15.54241085
1027,15.5712738
1028,15.79668713
1029,15.91466522
1030,16.00742912
1031,16.23136711
1032,16.52215576
1033,16.73984909
1034,16.73860359
1035,17.00439835
1036,16.99065208
1037,17.05312538
1038,16.78389359
1039,16.58962059
1040,16.4053421
1041,16.47717857
1042,16.30571175
1043,16.15860367
1044,16.48093605
1045,16.43626404
1046,16.48373985
1047,16.59243011
1048,16.6274147
1049,16.57712936
1050,16.56744385
1051,16.58244133
1052,16.74391556
1053,16.76014709
1054,16.57400703
1055,16.38784981
1056,16.45187759
1057,16.59742546
1058,16.59305382
1059,16.51309967
1060,16.64333916
1061,16.8407402
1062,17.02189064
1063,16.85916519
1064,16.7867012
1065,16.76797295
1066,16.76421547
1067,16.91757011
1068,16.94568062
1069,16.82824516
1070,16.6105423
1071,16.34975052
1072,16.34881401
1073,16.56370163
1074,16.35005951
1075,16.2291851
1076,16.29384041
1077,16.17764664
1078,16.21044731
1079,16.39565659
1080,16.5902462
1081,16.60679817
1082,16.38972664
1083,17.7333889
1084,17.86363029
1085,18.55544472
1086,18.50048447
1087,18.43051529
1088,18.47393036
1089,18.50828743
1090,18.77001953
1091,18.56544685
1092,18.50048447
1093,18.46750259
1094,18.39055061
1095,18.61951637
1096,18.64871788
1097,18.65218353
1098,18.49357033
1099,18.76650429
1100,18.98886299
1101,18.99264336
1102,19.04289818
1103,19.07305145
1104,19.28850174
1105,19.64969444
1106,19.59881401
1107,19.95592117
1108,19.88117027
1109,19.74454308
1110,20.02375793
1111,20.25240707
1112,20.33187485
1113,20.27596092
1114,20.60040474
1115,20.72132683
1116,20.63558006
1117,20.29040909
1118,20.06835747
1119,20.27062225
1120,20.24424553
1121,20.26622581
1122,20.19587517
1123,19.98701668
1124,19.96942329
1125,19.8484993
1126,19.86609459
1127,19.98481369
1128,20.22225761
1129,20.43112183
1130,20.56084061
1131,20.55204201
1132,20.67295647
1133,21.09947586
1134,20.96316338
1135,20.97196579
1136,20.89501381
1137,20.9345932
1138,21.20501137
1139,20.95657349
1140,20.83784866
1141,20.46630096
1142,20.76089859
1143,20.65317154
1144,20.82466316
1145,21.36770439
1146,21.33252525
1147,21.47322845
1148,21.77002907
1149,21.62932968
1150,21.57876015
1151,21.01813316
1152,21.13464928
1153,21.01593781
1154,20.91260529
1155,20.87742615
1156,20.87521553
1157,20.93266296
1158,21.20885086
1159,21.20442581
1160,21.48503685
1161,21.54248238
1162,21.6485405
1163,21.9092617
1164,22.21195793
1165,22.22079086
1166,22.22300148
1167,22.38650513
1168,22.435112
1169,22.29150009
1170,22.56547356
1171,22.59197807
1172,22.64721489
1173,22.82397842
1174,21.86064148
1175,21.67946434
1176,21.86728096
1177,21.73249626
1178,21.65074539
1179,22.31579781
1180,22.41081429
1181,22.46162033
1182,22.45499802
1183,22.28486443
1184,22.44395447
1185,22.49035072
1186,22.30696106
1187,22.32905769
1188,22.67815781
1189,22.48151207
1190,21.62423325
1191,22.26056671
1192,22.11915779
1193,22.26056671
1194,21.9136734
1195,22.07275772
1196,22.01089668
1197,22.01089668
1198,21.81866837
1199,22.27160835
1200,22.32021904
1201,22.25613976
1202,22.0528698
1203,21.81866837
1204,21.55132484
1205,21.26850319
1206,21.58004189
1207,22.04182625
1208,22.64059067
1209,22.75548935
1210,23.16203117
1211,23.24819946
1212,23.22390747
1213,23.5840435
1214,23.71660995
